imp_id,user_id,time,history,impressions
1365535,U17212,11/14/2019 1:45:58 PM,N72485 N126878 N126942 N59893 N33543 N4893 N17645 N7603 N4785 N154 N111348 N95683 N67790 N125309 N16463 N118772 N29941 N79746 N99298 N13075 N18906 N116144 N126226 N61138 N67350 N7673 N14583 N32756 N50012 N14583 N28787 N118860 N87763 N94649 N46994 N36796 N44740 N118860 N99171 N79975 N48447 N84662 N116851 N123740 N34479 N3858 N119586 N37799 N114848 N36448 N5952 N36448 N107394 N83193 N20487 N108352 N16013 N84975 N52137 N74704 N121550 N119674 N46584 N104737 N102508 N88212 N30232 N6930 N124752 N129970 N16620 N12350 N123111 N125961 N19175 N7156 N48948 N48606 N73228 N31079 N118732 N10666 N119087 N43263 N61869 N79026 N93397 N83062 N14316 N16217 N114408 N50536 N31216,N33887-0 N28158-0 N9667-0 N9658-0 N19805-0 N51569-0 N35236-0 N121323-0 N63165-0 N4156-0 N80610-0 N19635-0 N109626-0 N73833-0 N80784-0 N36266-0 N51163-0 N26898-0 N23748-0 N118081-0 N110439-0 N79233-0 N124824-0 N54566-0 N97722-0 N28655-0 N52813-0 N106409-0 N38378-0 N68410-0 N90391-0 N66957-0 N31848-0 N46945-0 N22234-0 N32863-0 N127073-0 N27597-0 N82169-0 N123968-0 N123077-0 N67955-0 N68346-0 N20223-0 N22627-0 N41523-0 N87146-0 N105034-0 N14675-0 N69201-0 N97711-0 N127572-0 N48205-0 N83374-0 N102958-0 N123395-0 N29441-0 N8004-0 N18405-0 N30532-0 N43248-0 N112755-0 N6643-0 N11705-0 N13243-0 N42649-0 N56873-0 N1444-0 N23031-0 N53085-0 N46145-0 N76665-0 N115416-0 N55816-0 N128583-0 N33682-0 N67937-0 N63359-0 N100738-0 N40795-0 N3864-0 N91238-0 N34028-0 N117242-0 N109050-0 N100289-0 N22562-0 N68688-0 N119621-0 N52056-0 N103133-0 N85842-0 N25756-0 N37479-0 N104990-0 N77974-0 N41217-0 N65446-0 N43490-0 N9632-0 N39556-0 N125006-0 N127593-0 N99847-0 N76610-0 N41547-0 N52987-0 N25751-0 N119988-0 N27909-0 N39403-0 N91881-0 N104624-0 N19460-0 N92199-0 N23011-0 N29544-0 N113680-0 N117695-0 N108805-0 N90875-0 N28752-0 N122150-0 N90184-0 N76209-0 N24668-0 N41956-0 N43366-0 N36918-0 N23201-0 N46336-0 N23294-0 N126653-0 N57001-0 N74875-0 N120147-0 N20916-0 N107324-0 N84235-0 N110603-0 N11148-0 N3356-0 N127657-0 N102845-0 N107399-0 N75305-0 N43752-0 N112335-1 N45626-0 N130150-0 N38111-0 N51632-0 N45782-0 N77011-0 N76189-0 N7025-0 N117994-0 N71001-0 N65017-0 N19455-0 N33967-0 N56451-0 N12068-0 N61057-0 N51307-0 N111798-0 N30750-0 N52388-0 N49086-0 N64873-0 N50466-0 N13761-0 N92449-0 N91390-0 N24886-0 N73338-0 N34576-0 N72485-0 N84391-0 N101521-0 N44264-0 N76116-0 N11846-0 N106307-0 N29537-0 N31102-0 N8599-0 N41422-0 N84430-0 N76384-0 N117411-0 N35199-0 N45410-0 N12575-0 N27471-0 N125664-0 N93556-0 N19718-0 N9447-0 N16321-0 N85089-0 N126134-0 N988-0 N105407-0 N102499-0 N116662-0 N27481-0 N112156-0 N9214-0 N34254-0 N62235-0 N122078-0 N83257-0 N1837-0 N24058-0 N92300-0 N31174-0 N95301-0 N121548-0 N75055-0 N69436-0 N104161-0 N9293-0 N65452-0 N78896-0 N15125-0 N97912-0 N38376-0 N8491-0 N103363-0 N110925-0 N71220-0 N18876-0 N87775-0 N73618-0 N3766-0 N110709-0 N46716-0 N91465-0 N20871-0 N4648-0 N20250-0 N56331-0 N112171-0 N74301-0 N33011-0 N87327-0 N100456-0 N18488-0
1848406,U76488,11/11/2019 1:10:14 PM,N128965 N128965 N128965 N67397 N72802 N85659 N71068 N80126 N104737 N100670 N71643,N47026-0 N49168-0 N26404-0 N83702-0 N38304-0 N94356-0 N87855-0 N45483-0 N65552-0 N59459-0 N93643-1 N48364-0 N112156-0 N123077-0 N110341-0 N91047-0 N25597-0 N57763-0 N122550-0 N123234-0 N33037-0 N98178-0 N83421-0 N2624-0 N96337-0 N65658-0 N110523-0 N117260-0 N55792-0 N84556-0 N23086-0 N99177-0 N116118-0 N90822-0 N31879-0 N34971-0 N107637-0 N54015-0 N117887-0
1994360,U694893,11/13/2019 7:13:45 AM,N119800 N44309 N41143 N88893 N63174 N5068 N71977,N58198-0 N12681-0 N65313-0 N10285-0 N129969-0 N72609-0 N37544-0 N124876-0 N70363-1 N18553-0 N95525-1 N12040-0 N127155-0 N10802-0 N54154-0 N100206-0 N46415-0 N99964-0 N80994-0 N96373-0 N94572-0 N55725-0 N116711-0 N84689-0 N74453-0 N20964-0 N69436-0 N59935-0 N123784-0 N96729-0
1844552,U578231,11/13/2019 4:06:39 PM,N28385 N105888 N69951 N59276 N64176 N108312,N113723-0 N95525-0 N5287-0 N101552-0 N53474-0 N127134-0 N37178-1 N76677-0
2107585,U68128,11/10/2019 1:13:14 PM,N63858 N50523 N72571 N100033 N5653 N67369,N26368-0 N18478-0 N94157-1 N40282-0 N37924-0 N78206-0
43895,U474753,11/11/2019 12:43:08 PM,N9375 N109183 N7603 N15051 N112324 N130269 N69945 N82647 N98238 N88650 N19519 N43428 N67776 N35269 N105690 N117852 N1940 N4289 N91012 N86208 N66959 N13154 N23920 N23264 N67570 N6958 N86715 N14571 N43017 N71165 N126158 N34867 N80865 N107516 N76694 N56768 N68828 N68745 N1886 N117365 N59033 N67053 N14979 N1960 N108115 N12681 N85451,N86481-0 N117260-0 N65552-0 N23086-0 N3718-0 N55792-0 N17071-0 N98178-1
1947211,U702200,11/12/2019 11:39:43 AM,N55886 N18389 N127175 N28568 N64496 N26834 N61504 N128965 N72175 N65119 N9375 N52231 N50500 N90578 N20131 N20131 N72571 N73122 N98923 N104779 N102743 N30103 N79746 N84959 N112665 N1220 N119710 N30729 N89398 N18601 N80126 N28574 N13996 N54948 N29910 N939 N81080 N46994 N60168 N6238 N63174 N61873 N82919 N30767 N122264 N122264 N96713 N19325 N121592 N88104 N114571 N3285 N54393 N19432 N23899 N11631 N89906 N113698 N41926 N31079 N66294 N10187 N42718 N18720 N66184 N96000 N79026 N10811 N81364 N120031 N93397 N91649 N1521 N29476 N1014 N52964 N38567 N98753 N83062 N123362,N21624-0 N59935-0 N121580-0 N12781-1 N100539-0 N7968-0 N72485-0 N18947-0 N76434-0 N120312-0 N123724-1 N78605-0 N7937-0 N40412-0 N11148-0 N114135-0 N20990-0 N84381-0 N8719-0 N52401-0 N116118-0 N109642-0 N13761-0 N94850-0 N54239-0 N125945-0 N30417-0 N3075-0 N100206-0 N62203-0 N46262-0 N100073-0 N38902-0 N7578-0 N61065-0 N110303-0
862654,U278748,11/10/2019 8:44:08 PM,N92655 N71665 N91597 N89324,N106586-0 N56196-0 N65580-0 N79716-0 N57630-0 N112284-0 N54441-0 N117183-0 N22796-1 N14509-0 N108506-0 N119468-0
395858,U245109,11/12/2019 11:41:04 AM,N92279 N116312 N108758 N99667 N85484 N65119 N454 N5454 N7673 N13996 N18399 N15899 N24696 N86153 N93049 N25197 N6486 N72590 N78719 N86208 N54360 N117074 N8991 N64490 N72976 N114571 N9651 N13994 N68097 N110572 N98282 N91943 N15491 N78008 N23688 N34516 N93557 N87788 N45910 N76207 N81143 N95066 N98657,N108736-0 N13761-0 N40412-0 N14837-0 N38378-0 N61065-0 N7937-0 N116118-0 N31958-0 N114135-0 N46262-0 N119838-0 N72485-0 N100539-0 N38902-0 N84689-0 N34269-0 N20990-0 N15384-0 N3075-0 N100206-0 N109642-0 N83412-0 N92498-0 N22074-0 N43085-0 N128367-0 N31174-0 N71353-0 N108261-0 N46739-0 N62203-0 N9293-0 N11017-0 N110303-0 N100073-0 N129215-1
1530418,U562820,11/14/2019 6:47:55 AM,N16349 N80126 N40037 N24726 N89406 N98753 N87788 N30845,N54296-0 N96805-0 N1444-0 N41547-0 N10646-0 N42876-0 N45522-0 N76665-1 N84430-0 N31102-0 N102458-0 N85664-0 N1869-0 N41710-0 N84917-1 N25751-0 N58641-0 N18405-0 N84886-0 N105407-0 N880-0 N116711-0
1716455,U514690,11/14/2019 3:49:02 AM,N71977 N88787 N26097,N58641-1 N55725-0 N25751-0 N102458-0 N54296-0 N45522-0 N85664-0
812828,U119136,11/11/2019 5:16:39 AM,N71586 N112324 N28597 N50795 N45298 N64469,N94901-0 N7551-0 N32544-0 N122543-0 N116118-0 N3936-0 N33379-0 N425-0 N109605-0 N48264-0 N55944-0 N120632-0 N128389-0 N60823-0 N58102-0 N126263-0 N99486-0 N86571-0 N66169-0 N64888-0 N64149-0 N3604-0 N123499-0 N17575-0 N58992-0 N33209-0 N114546-0 N10255-0 N110048-0 N35189-1 N37861-0 N6307-0 N41974-0 N3664-0 N40500-0 N50235-0 N30119-0 N27878-0 N29067-0 N108645-0 N24150-0 N4858-0 N25037-0 N100197-0 N68763-0 N54441-0 N73137-0 N69591-0 N31323-0 N46945-0 N123362-0 N90445-0 N32154-0 N14067-0 N110521-0 N112050-0 N60088-0 N28421-0 N78111-0 N32844-0 N92438-0 N108749-0 N664-0 N37379-0 N102079-0 N11296-0 N50466-0 N92480-0 N109606-0 N117183-0 N104107-0 N37658-0 N110341-0 N14509-0 N12586-0 N36512-0 N123643-0 N20281-0 N1328-0
1456989,U589393,11/12/2019 10:31:41 PM,N15631 N50940 N82284 N10139 N5952 N108801 N119674 N8243 N63174 N69811 N43022 N79421 N81364 N110434 N86632,N88091-0 N102668-0 N63086-0 N117705-0 N41101-0 N26667-0 N112335-0 N118754-0 N13279-0 N5165-0 N19455-0 N129969-0 N71593-0 N49283-0 N119300-0 N20889-0 N93640-0 N10252-0 N83852-0 N112969-0 N70989-0 N56668-0 N113547-0 N127648-0 N79627-0 N127137-0 N126826-0 N12368-0 N53735-0 N57763-0 N40141-0 N129510-0 N119142-0 N27368-0 N115021-0 N59935-0 N58342-0 N88162-0 N18553-0 N65533-0 N27738-0 N86059-0 N94572-0 N100539-0 N48569-0 N19292-0 N62616-0 N97564-0 N123784-0 N12191-0 N64640-0 N12483-0 N109344-0 N97722-1 N57956-0 N113044-0 N48263-0 N34650-0 N115491-0 N57433-0 N3349-0 N109703-0 N12693-0 N2624-0 N64941-0
1366780,U315547,11/11/2019 12:37:44 PM,N41484 N1396 N88765 N47847 N92279 N16894 N9740 N104930 N24702 N61319 N86208 N94639 N115743 N50163 N78429 N100233 N115826 N88769 N127644 N82348 N40228 N15899 N40587 N81080 N47978 N37469 N53933 N94492 N72976 N72976 N129439 N71925 N85278 N14904 N73137 N51596 N123548 N103432 N88019 N59836 N34516 N68423 N76275 N44486 N76810,N3718-0 N20648-0 N125945-0 N112156-0 N117260-0 N23086-0 N55792-0 N31879-0 N65658-0 N65552-0 N56603-0 N106539-0 N84591-0 N47026-0 N86429-0 N93643-0 N99177-0 N123234-0 N122819-0 N23332-0 N129522-0 N98178-1 N67747-0 N90822-0 N107637-0 N80513-0 N54015-0 N87855-0 N36266-0 N13761-0
1072280,U577069,11/14/2019 12:10:45 PM,N5385 N109736 N18835 N130251 N13073 N86691 N76037 N38524 N95683,N51163-0 N42649-0 N102458-0 N100456-0 N8599-0 N76665-0 N105407-0 N110627-1 N90184-0 N74875-0 N72919-0
1655729,U680844,11/14/2019 6:04:50 AM,N36816 N128643 N85484 N85722 N18438 N109183 N9375 N126968 N63676 N65119 N98238 N72571 N16108 N73039 N110040 N83253 N53834 N107594 N62427 N49262 N59520 N25727 N77367 N128303 N11563 N72876 N80126 N107995 N82348 N127923 N25020 N73769 N114714 N73408 N48505 N98995 N87627 N6078 N53310 N50934 N7553 N79909 N82405 N32127 N36757 N104744 N106027 N119215 N25215 N18720 N127754 N67222 N44451 N120031 N67497 N89210 N55498 N76785 N81058 N110982 N99846 N27431 N67101 N90456 N48517 N90332 N83062 N18422 N63420 N93055 N94901 N104430 N65989 N4858,N84886-0 N48015-0 N102458-0 N58641-0 N85664-0 N84430-0 N86887-0 N65542-0 N25751-0 N70363-0 N76665-0 N79081-0 N41547-0 N129623-1 N50926-0 N105407-0 N128412-0 N24070-1 N880-0 N87227-0 N75499-0 N125161-0 N103363-0 N18405-0 N58517-0 N77289-0 N116711-0 N96805-0 N117376-0 N87275-0 N54296-0 N73618-0 N30086-0 N1923-0 N41710-0 N76539-0 N1869-0 N20250-0 N10646-0 N45522-0 N35236-0 N39403-0 N117059-0
1919227,U115656,11/12/2019 10:59:04 AM,N91879 N27311 N86170 N129439 N23550 N21121 N31161 N83220 N16925 N55498 N16925 N50653 N58220 N63476 N27763 N41709 N50676 N21416 N93557 N51358 N84423 N114408 N95066,N110303-1 N7937-0
1287328,U50890,11/12/2019 10:58:08 AM,N63918 N72732 N86394 N73137 N115296,N109642-0 N30417-0 N61065-0 N77606-0 N83412-0 N59935-0 N100539-0 N82719-0 N123724-0 N24486-0 N66780-0 N38902-0 N100206-0 N7578-0 N109344-0 N87735-0 N100073-0 N30899-0 N92498-0 N54239-0 N106875-0 N52079-0 N114135-0 N7937-0 N62203-0 N114935-0 N43085-0 N106991-0 N50475-0 N119838-0 N20990-0 N12003-0 N127357-0 N121580-0 N35884-1 N72485-0 N110303-0 N84381-0 N84235-0
847437,U278881,11/10/2019 5:50:29 PM,N105366 N66294,N3664-0 N24150-0 N64676-0 N16485-0 N51158-0 N90853-0 N71090-0 N71041-0 N38678-0 N102834-0 N118012-0 N119932-0 N7277-1 N50858-0 N67101-0 N100441-0
827399,U22113,11/13/2019 3:55:34 PM,N15630 N121794 N128643 N52652 N123633 N54587 N109816 N4702 N52652 N26963 N38098 N75023 N71496 N121167 N62401 N48804 N79285 N44781 N27019 N26836 N22184 N30267 N46208 N12350 N59033 N31569 N5653 N79026 N26572 N48948 N98336 N81364,N5287-1 N24701-0 N43982-0
856991,U5017,11/14/2019 11:25:53 AM,N7154 N40446 N38742 N32221 N98164 N14979,N56873-0 N29544-0 N105407-0 N102458-0 N42649-0 N51163-0 N28930-0 N90184-0 N67937-0 N29441-0 N56612-0 N59646-0 N65446-0 N25016-0 N880-0 N43248-0 N100456-0 N20916-0 N76665-1 N120147-0 N110627-0 N18110-0 N91865-0 N48015-0 N25751-0 N84430-0 N78032-0
1776705,U603449,11/11/2019 9:50:27 PM,N64593 N23371 N3815 N122927 N39625 N62401 N95797 N69016 N22562 N120578 N11780 N123673 N66294 N94407 N81539 N101759 N59454 N119637,N57903-0 N122550-0 N99484-0 N97448-0 N71353-0 N109344-0 N119637-0 N106514-0 N72485-1 N41454-0 N75487-0 N59301-0 N107483-0 N75747-0 N30899-0 N70822-0 N71394-0 N100396-0 N33957-0 N93053-0 N52079-0 N17881-0 N3075-0 N67265-0
1512193,U509288,11/14/2019 8:41:55 AM,N75286 N74317 N128965 N120042 N32645 N68563 N95072 N113408 N115066 N72175 N85659 N86690 N90545 N14426 N84896 N50409 N43527 N51471 N86440 N104200 N96437 N87055 N16859 N29472 N107050 N65747 N112751 N82468 N2035 N51041 N51258 N63174 N71977 N91597 N87236 N1014 N37530 N21289,N106659-0 N30086-0 N120208-0 N120332-0 N120147-0 N83374-0 N15781-0 N72485-0 N8719-0 N103133-0 N122150-0 N108805-0 N25154-0 N32792-0 N127657-0 N96805-0 N49086-0 N82169-0 N117376-0 N52388-0 N123683-0 N34028-0 N48510-0 N27471-0 N99187-0 N109852-0 N20916-0 N80610-0 N79081-0 N80281-0 N51163-0 N100738-0 N43752-0 N12730-0 N58641-0 N33682-0 N100289-0 N54296-0 N45626-0 N112781-0 N25756-0 N7025-0 N28518-0 N81570-0 N77974-0 N50730-1 N64785-0 N102458-0 N33268-0 N90723-0 N123968-0 N59935-0 N110947-0 N22215-0 N65446-0 N52906-0 N108140-0 N112125-0 N78817-0 N114449-0 N110925-0 N104990-0 N1923-0 N122078-0 N13214-0 N73833-0 N27368-0 N95135-0 N46180-0 N109642-0 N110439-0 N81374-0 N27909-0 N18405-0 N40233-0 N117994-0 N87384-0 N56873-0 N90423-0 N102136-0 N118081-0 N119762-0 N38861-0 N46145-0 N71001-0 N48015-1 N108057-0 N104161-0 N83010-0 N99325-0 N120708-0 N110709-1 N103363-0 N1444-0 N98519-0 N56937-0
1136253,U639665,11/12/2019 10:44:55 AM,N13869 N30521 N55886 N121794 N33240 N117860 N128965 N63078 N31043 N26935 N812 N40915 N12934 N50274 N63092 N4169 N80407 N85005 N85659 N104760 N33446 N58992 N29906 N560 N122766 N51724 N52074 N54768 N24894 N121901 N5454 N70974 N119800 N63918 N123588 N108340 N120866 N60001 N50012 N51193 N44185 N129083 N82747 N73408 N22438 N26330 N125277 N53933 N59711 N11631 N91597 N128031 N75220 N50750 N5042 N66700 N68097 N84320 N127754 N59263 N74138 N86359 N10811 N110572 N83462 N73137 N34374 N67369 N73212 N37373 N43955 N26968 N35921 N109512 N25037 N63120 N67369 N67068 N86887,N38902-0 N100539-0 N100073-0 N18861-0 N96373-0 N62203-0 N43085-0 N20990-1 N110303-0
1359739,U430581,11/14/2019 9:30:41 PM,N41484 N54656 N4791 N85484 N102357 N85005 N42430 N90578 N72571 N17746 N40413 N118762 N117106 N32925 N35514 N52842 N3435 N71728 N80126 N11409 N29910 N51893 N93049 N29466 N68431 N72046 N46116 N92890 N111598 N66666 N49594 N32421 N53933 N123551 N29221 N11841 N2664 N100670 N18548 N9449 N56850 N51707 N77603 N64977 N93066 N84273 N40765 N40009 N58220 N64035 N123548 N60544 N83062 N127001 N7041,N80770-0 N99184-1
34222,U249605,11/10/2019 9:27:16 AM,N66027 N99676 N20359 N128149 N26868 N112324 N72571 N85829 N104904 N105339 N15007 N37820 N128483 N79026 N56099 N116063 N73137 N76350 N123548 N113454 N57797 N22986 N66107 N85884,N40282-0 N18478-0 N3604-0 N78111-0 N123362-0 N116064-0 N127246-0 N31323-0 N126263-0 N31724-0 N128980-1 N26368-0 N1041-0 N68055-0 N78206-0 N60407-0 N37441-0
115420,U310158,11/11/2019 1:20:50 PM,N8085 N84016 N47900 N63092 N55903 N113547 N18438 N63078 N13636 N73573 N33446 N2232 N9375 N109878 N65119 N72802 N85659 N94639 N43826 N14905 N105475 N1128 N51450 N81289 N39249 N41143 N23421 N112595 N61145 N107594 N113417 N105761 N40624 N71068 N101000 N78130 N124752 N63174 N93769 N91597 N1177 N88075 N67007 N18720 N86359 N8223 N81364 N5653 N127754 N110572 N93397 N127629 N80094 N20375 N12027 N40765 N8984 N67497 N59416 N20901 N14316 N63120 N4858 N77605 N31855 N24809 N36806 N74703,N107637-0 N8719-0 N52856-0 N87855-0 N47026-0 N117260-0 N47257-0 N123362-0 N49168-0 N23086-0 N93643-0 N94356-0 N126000-0 N55792-0 N112156-0 N99177-0 N31879-0 N425-0 N45483-0 N128389-0 N123077-1 N123234-0 N54015-0 N33037-0 N98178-0
323141,U591870,11/13/2019 8:31:56 AM,N68780 N126081 N8308 N39835 N34016 N40015 N82348 N77350 N89484 N7796 N121130 N2041 N114459 N108352 N23264 N68796 N114571 N2954 N113835 N81364 N74138 N40765 N8223 N103150 N50858,N81071-0 N31801-0 N92498-0 N102976-0 N84957-0 N13761-0 N12368-0 N19525-0 N31460-0 N111409-0 N83903-0 N120573-0 N55725-0 N60235-0 N91716-0 N33030-0 N12675-0 N13279-0 N70656-0 N84689-0 N12483-0 N19455-0 N48912-0 N19068-0 N27738-0 N34484-0 N34971-0 N56449-0 N20964-0 N38938-0 N65313-0 N115724-0 N104624-0 N66780-0 N17985-0 N117487-0 N117066-0 N87227-0 N95525-0 N52987-0 N116118-0 N62357-1 N46945-0 N12453-0 N90177-0 N75954-0 N10802-0 N69436-0 N12681-0 N96729-0 N74883-0 N72609-0 N123784-0 N62800-0 N100867-0 N17575-0 N71701-0 N112124-0 N108445-0 N105223-0 N125655-0 N28158-0 N66122-0 N112156-0 N41315-0 N26667-0 N129969-0 N53474-0 N110232-0 N5165-1 N23077-0 N5004-0 N127155-0 N48263-0 N120696-0 N46415-0 N80561-0 N72485-0 N74301-0 N58198-0 N130174-0 N110256-0 N100206-0 N47925-0 N93856-0 N79044-0 N120930-0 N96351-0 N58417-0 N41975-0 N35782-0 N34845-0 N111834-1 N81051-0 N64308-0 N98577-0 N43640-0 N37544-0 N41101-0 N61786-0 N97564-0 N99223-0 N106754-0 N53451-0 N89932-0 N18947-0 N86623-0 N26070-0 N115445-0 N25964-0 N99964-0 N100941-0 N23954-0 N29481-0 N83282-0 N88472-0 N96937-0 N76539-0 N12191-0 N91822-0 N12040-0 N85123-0 N48523-0 N10285-0
255243,U18100,11/14/2019 6:38:21 AM,N128643 N115743 N116989 N82348 N44660 N111180 N111180 N111180 N111180 N68960 N41702 N34374,N85664-0 N58641-0 N25751-0 N102458-0 N105407-1 N76665-0 N96805-0
473051,U491634,11/14/2019 6:25:36 AM,N9375 N8269 N75370 N116367 N116473 N82815 N43428 N13604 N55994 N128157 N47027 N16426 N4710 N116144 N126838 N31424 N43130 N48661 N122561 N35689 N63681 N86008 N86715 N114926 N69936 N23898 N82158 N46656 N115671 N54360 N87090 N23264 N53933 N23271 N45298 N29208 N91597 N38448 N125025 N48926 N59038 N33735 N115232 N52155 N59026 N102132 N98478 N112687 N58220 N16925 N58220 N50653 N81105 N7393 N106019 N83977 N94112 N114787 N33144 N3604 N28355 N93130 N111439 N104507 N22633 N94180 N68423 N9835 N59280 N51166 N95066,N84430-0 N45522-0 N54296-0 N43490-0 N48015-0 N102458-0 N1869-0 N41710-0 N116711-0 N10646-0 N76665-0 N880-0 N18405-0 N85664-0 N41547-1 N58641-0 N105407-0 N96805-0 N25751-0 N84886-0
2086692,U2776,11/12/2019 8:35:59 AM,N130269 N84959 N117719 N11040,N43085-0 N116647-0 N125841-0 N2750-0 N35619-0 N7937-0 N115021-0 N92498-0 N61065-0 N113126-0 N30899-0 N18539-0 N27097-0 N20990-0 N83412-0 N100073-0 N48418-1
1038704,U472588,11/14/2019 7:20:51 AM,N37721 N65259 N55594 N76970 N11409 N30189 N18904 N67222,N115250-0 N108057-1 N76665-0 N48015-0 N25751-0 N10646-0 N96192-0 N18405-0 N880-0 N103133-0 N105407-0 N28518-0 N102458-0 N84886-0 N123451-0 N56937-0 N116711-0 N96805-0 N120185-0 N18168-0 N1444-0 N84430-0 N45522-0 N48758-0 N27481-0 N58641-1 N41523-0 N54296-0 N27909-0 N73756-0 N45861-0 N41547-0 N25154-0 N43490-0 N110925-0 N111434-0 N20250-0 N41710-0 N105034-0 N126252-0 N31102-0 N85664-0 N119762-0 N91390-0
1253359,U621070,11/11/2019 6:54:34 AM,N7838 N42718 N51166,N7551-0 N102958-1 N18110-0 N110341-0 N74360-0 N123626-0 N31323-0 N17575-0 N71484-0 N58102-0 N129503-0 N73137-0 N14509-0 N114526-0 N71552-0 N79812-0 N58417-0 N4858-0 N122543-0 N123362-0 N27822-0 N110973-0 N23086-0 N33379-0 N78111-0 N37658-0 N84137-0 N46945-0 N28421-0 N89210-0 N1328-0 N95519-0 N36512-0 N6307-0 N12917-0 N49466-0 N11296-0 N32154-0 N83702-0 N116118-0 N425-0 N20281-0 N116694-0 N64149-0 N99486-0
982388,U536602,11/12/2019 6:04:01 PM,N124357 N50441 N113678 N123455,N41101-0 N33030-1 N129969-0 N7968-0 N94421-0 N86358-0 N94572-0 N49283-0 N5165-0
2030117,U273049,11/12/2019 8:38:46 AM,N7757 N15694 N46591 N24200 N7757 N87958 N42050 N40229 N86652 N19527 N87958 N71277 N8554 N55133 N39081 N88306 N120971 N110383 N42825 N110383 N65259 N119454 N57167 N121275 N112659 N26707 N90543 N16069 N90543 N121275 N86523 N26707 N29984 N86523 N27685 N69599 N97313 N121551 N42510 N121551 N1526 N83144 N70385 N52231 N127968 N3143 N101377 N94295 N119369 N15471 N80686 N30088 N118745 N49511 N88593 N1004 N88183 N104609 N37206 N27465 N87868 N5355 N18525 N19376 N66277 N50091 N11207 N60165 N34027 N106931 N22273 N42037 N62880 N9961 N46954 N55749 N9961 N105902 N109383 N63972 N795 N67880 N117719 N79834 N100628 N99636 N95011 N107532 N119107 N96854 N77537 N87033 N29707 N123480 N42325 N38358 N50012 N38358 N27995 N124682 N119039 N31325 N2524 N8387 N28740 N117613 N38713 N48804 N137 N5737 N32890 N83293 N100938 N38713 N35758 N62630 N62630 N95561 N84604 N87983 N72046 N84728 N43509 N106036 N111468 N102889 N77541 N61120 N47106 N71228 N16859 N47106 N101676 N31595 N37926 N72590 N82919 N43418 N32421 N60758 N39905 N75009 N102876 N60758 N125288 N60758 N127726 N78760 N99634 N102793 N19325 N27736 N8284 N86790 N118624 N56703 N72388 N62908 N80168 N24982 N57719 N89144 N49111 N24446 N45124 N45646 N8527 N126955 N119591 N56850 N100026 N126264 N19662 N45124 N23815 N112115 N25624 N43281 N81128 N67799 N18063 N29648 N127726 N118602 N38865 N45128 N72306 N17437 N94407 N18097 N92485 N128505 N94706 N68580 N52435 N34340 N7676 N98306 N8984 N118811 N43563 N118811 N41123 N97405 N89210 N112667 N36557 N63069 N105237 N19760 N33106 N40009 N47756 N1714 N85594 N48839 N94090 N115500 N41137 N29262 N111560 N112270 N101193 N49456 N113963 N128476 N59454 N96131 N45068 N412 N59836 N113908 N87267 N44389 N969 N114043 N79120 N127231 N93557 N95066 N24317 N16969 N63120 N16969 N78377 N48501 N114408 N67068 N9835 N37049 N39610 N48364,N100206-0 N120757-1 N31551-1 N9527-0 N23121-0 N54563-0 N102631-0 N22793-0 N78882-0 N96373-0 N33078-0 N119665-1 N46130-0 N46329-0
2065321,U566617,11/13/2019 1:01:24 PM,N9740 N63858 N18389 N117203 N104938 N1128 N65119 N112324 N72571 N8308 N129378 N21003 N128909 N86789 N2906 N104083 N16070 N46994 N15375 N114425 N53933 N106403 N37061 N37061 N124800 N104737 N104737 N114873 N114571 N118807 N3785 N55958 N42718 N102132 N52349 N55483 N81058 N23688 N79352 N95066 N59280 N62003,N57998-0 N124677-0 N53474-0 N39047-1 N48188-0 N80621-0 N5287-0 N1923-0 N4504-0 N100261-0 N120813-0 N10285-0 N20040-0 N76677-0 N110709-0 N50546-0 N94594-0 N50858-0 N88472-0 N75618-0 N82233-0
1911332,U99724,11/13/2019 9:00:54 AM,N44072 N18389 N86567 N49918 N71822 N23677 N64496 N104938 N107017 N77559 N52231 N107732 N939 N16463 N50489 N72571 N58992 N98923 N79938 N104725 N76952 N4989 N42209 N104181 N93871 N51724 N67410 N119145 N15551 N79746 N66183 N124532 N65757 N80126 N80126 N4289 N34094 N37469 N99298 N6793 N115773 N10850 N119864 N73630 N52780 N44540 N14750 N127225 N101423 N36573 N55333 N106036 N120860 N50441 N7553 N47142 N56944 N100420 N15375 N100420 N59090 N99004 N100420 N78719 N5967 N122773 N108801 N71977 N98095 N114873 N13872 N69043 N115841 N91597 N61747 N18548 N40584 N126807 N2035 N46892 N19858 N1713 N1886 N51701 N59263 N52435 N44451 N120031 N40765 N78609 N47637 N20901 N87788 N113609 N98753 N27763 N83062 N59344 N82055 N20285 N120643 N63120 N15027 N59280 N24124 N72626 N31323,N124876-0 N65313-0 N53474-0 N20964-0 N117974-0 N10285-0 N107472-0 N22215-0 N47925-0 N80994-0 N13761-0 N96729-0 N70941-0 N99964-0 N10802-0 N100941-0 N93856-0 N72609-0 N111929-1 N18553-0 N95525-0 N12681-0 N127155-0 N12693-0 N59935-0
